Date/Time,Seed I/O 1 - Indoor RH (%),Seed I/O 1 - Indoor Temp (°F),Seed I/O 1 - PAR - Lettuce (PAR),Seed I/O 1 - Heater 1,Seed I/O 1 - HAF Fans,Seed I/O 1 - Shutter,Seed I/O 1 - Roof Vent,Greenhouse #1 - Zone Temperature (°F),Greenhouse #1 - Zone Relative Humidity (%),Greenhouse #1 - Heating Setpoint (°F),Greenhouse #1 - Cooling Setpoint (°F),Greenhouse #1 - Rel Humidity Setpoint (%),
12/5/2018 08:45,,,,,,,,66.08,60.42,65,80,55,
12/5/2018 09:00,,,,,,,,69.18,58.38,65,80,55,
12/5/2018 09:15,,,,,,,,66.64,64.73,65,80,55,
12/5/2018 09:30,,,,,,,,67.1,65.69,65,80,55,
12/5/2018 09:45,,,,,,,,68.51,64.45,65,80,55,
12/5/2018 10:00,,,,,,,,70.32,63.24,65,80,55,
12/5/2018 10:15,,,,,,,,71.35,61.39,65,80,55,
12/5/2018 10:30,,,,,,,,72.72,62.09,65,80,55,
12/5/2018 10:45,,,,,,,,73.61,63.46,65,80,55,
12/5/2018 11:00,,,,,,,,74.49,62.78,65,80,55,
12/5/2018 11:15,,,,,,,,75.44,62.38,65,80,55,
12/5/2018 11:30,,,,,,,,76.28,60.75,65,80,55,
12/5/2018 11:45,,,,,,,,77.49,59.92,65,80,55,
12/5/2018 12:00,,,,,,,,78.2,58.68,65,80,55,
12/5/2018 12:15,,,,,,,,78.52,57.56,65,80,55,
12/5/2018 12:30,,,,,,,,78.65,56.31,65,80,55,
12/5/2018 12:45,,,,,,,,78.92,55.91,65,80,55,
12/5/2018 13:00,,,,,,,,79.8,54.44,65,80,55,
12/5/2018 13:15,,,,,,,,79.82,54.03,65,80,55,
12/5/2018 13:30,,,,,,,,80.16,53.84,65,80,55,
12/5/2018 13:45,,,,,,,,80,53.27,65,80,55,
12/5/2018 14:00,,,,,,,,80.2,52.07,65,80,55,
12/5/2018 14:15,,,,,,,,80.92,50.2,65,80,55,
12/5/2018 14:30,,,,,,,,82.05,49.49,65,80,55,
12/5/2018 14:45,,,,,,,,77.4,41.52,65,80,55,
12/5/2018 15:00,,,,,,,,79.97,47.06,65,80,55,
12/5/2018 15:15,,,,,,,,78.82,50.43,65,80,55,
12/5/2018 15:30,,,,,,,,80.23,50.29,65,80,55,
12/5/2018 15:45,,,,,,,,76.35,55.78,65,80,55,
12/5/2018 16:00,,,,,,,,71.67,64.73,65,80,55,
12/5/2018 16:15,,,,,,,,67.92,69.5,65,80,55,
12/5/2018 16:30,,,,,,,,69.66,69,65,80,55,
12/5/2018 16:45,,,,,,,,67.88,65.44,65,80,55,
12/5/2018 17:00,,,,,,,,68.4,69.74,65,80,55,
12/5/2018 17:15,,,,,,,,64.17,71.84,62.99,80,58.36,
12/5/2018 17:30,,,,,,,,65.07,68.91,62,80,60,
12/5/2018 17:45,,,,,,,,64.93,73.73,62,80,60,
12/5/2018 18:00,,,,,,,,62.19,73.53,62,80,60,
12/5/2018 18:15,,,,,,,,62.81,71.02,62,80,60,
12/5/2018 18:30,,,,,,,,64.04,67.87,62,80,60,
12/5/2018 18:45,,,,,,,,64.54,67.51,62,80,60,
12/5/2018 19:00,,,,,,,,65.04,67.47,62,80,60,
12/5/2018 19:15,,,,,,,,60.09,76.44,57.31,80,66.7,
12/5/2018 19:30,,,,,,,,59.57,77.12,55,80,70,
12/5/2018 19:45,,,,,,,,55.35,81.96,55,80,70,
12/5/2018 20:00,,,,,,,,56.24,78.39,55,80,70,
12/5/2018 20:15,,,,,,,,57.87,74.57,55,80,70,
12/5/2018 20:30,,,,,,,,58.38,79.99,55,80,70,
12/5/2018 20:45,,,,,,,,55.63,78.67,55,80,70,
12/5/2018 21:00,,,,,,,,57.63,73.44,55,80,70,
12/5/2018 21:15,,,,,,,,59.95,75.82,55,80,70,
12/5/2018 21:30,,,,,,,,55.39,80.88,55,80,70,
12/5/2018 21:45,,,,,,,,55.55,77.65,55,80,70,
12/5/2018 22:00,,,,,,,,57.65,73.77,55,80,70,
12/5/2018 22:15,,,,,,,,59.44,74.51,55,80,70,
12/5/2018 22:30,,,,,,,,56.36,80.84,55,80,70,
12/5/2018 22:45,,,,,,,,55.23,80.8,55,80,70,
12/5/2018 23:00,,,,,,,,56.06,76.29,55,80,70,
12/5/2018 23:15,,,,,,,,57.32,74.44,55,80,70,
12/5/2018 23:30,,,,,,,,57.83,75.18,55,80,70,
12/5/2018 23:45,,,,,,,,59.13,76.41,55,80,70,
12/6/2018 00:00,,,,,,,,59.17,80.46,55,80,70,
12/6/2018 00:15,,,,,,,,56.97,83.56,55,80,70,
12/6/2018 00:30,,,,,,,,55.33,83.18,55,80,70,
12/6/2018 00:45,,,,,,,,56.09,80.83,55,80,70,
12/6/2018 01:00,,,,,,,,57.41,77.41,55,80,70,
12/6/2018 01:15,,,,,,,,58.97,77.02,55,80,70,
12/6/2018 01:30,,,,,,,,59.03,80.86,55,80,70,
12/6/2018 01:45,,,,,,,,56.8,83.88,55,80,70,
12/6/2018 02:00,,,,,,,,55.62,83.28,55,80,70,
12/6/2018 02:15,,,,,,,,56.95,79.44,55,80,70,
12/6/2018 02:30,,,,,,,,59.58,79.3,55,80,70,
12/6/2018 02:45,,,,,,,,56.09,86.21,55,80,70,
12/6/2018 03:00,,,,,,,,56.41,82.64,55,80,70,
12/6/2018 03:15,,,,,,,,59.64,78.45,55,80,70,
12/6/2018 03:30,,,,,,,,56.36,86.05,55,80,70,
12/6/2018 03:45,,,,,,,,56.11,82.82,55,80,70,
12/6/2018 04:00,,,,,,,,58.53,78.47,55,80,70,
12/6/2018 04:15,,,,,,,,57.02,86.35,55,80,70,
12/6/2018 04:30,,,,,,,,55.96,83.3,55,80,70,
12/6/2018 04:45,,,,,,,,57.92,79.59,55,80,70,
12/6/2018 05:00,,,,,,,,59.44,81.61,55,80,70,
12/6/2018 05:15,,,,,,,,55.34,86.24,55,80,70,
12/6/2018 05:30,,,,,,,,56.36,82.45,55,80,70,
12/6/2018 05:45,,,,,,,,58.75,79.59,55,80,70,
12/6/2018 06:00,,,,,,,,57.87,85.64,55,80,70,
12/6/2018 06:15,,,,,,,,56.07,83.61,55,80,70,
12/6/2018 06:30,,,,,,,,58.83,78.53,55,80,70,
12/6/2018 06:45,,,,,,,,59.27,81.81,55,80,70,
12/6/2018 07:00,,,,,,,,56.27,84.43,55,80,70,
12/6/2018 07:15,,,,,,,,61.95,73.45,58,80,60,
12/6/2018 07:30,,,,,,,,61.41,72.22,58,80,60,
12/6/2018 07:45,,,,,,,,60.42,72.48,58,80,60,
12/6/2018 08:00,,,,,,,,58.87,73.55,58,80,60,
12/6/2018 08:15,,,,,,,,60.37,71.87,58,80,60,
12/6/2018 08:30,,,,,,,,60.18,75.79,58,80,60,
12/6/2018 08:45,,,,,,,,69.83,61.53,65,80,55,
12/6/2018 09:00,,,,,,,,66.65,69.29,65,80,55,
12/6/2018 09:15,,,,,,,,67.38,68.72,65,80,55,
12/6/2018 09:30,,,,,,,,68.67,68.21,65,80,55,
12/6/2018 09:45,,,,,,,,70.7,65.92,65,80,55,
12/6/2018 10:00,,,,,,,,72.49,63.38,65,80,55,
12/6/2018 10:15,,,,,,,,73.64,61.86,65,80,55,
12/6/2018 10:30,,,,,,,,73.63,62.76,65,80,55,
12/6/2018 10:45,,,,,,,,73.91,63.05,65,80,55,
12/6/2018 11:00,,,,,,,,71.84,55.16,65,80,55,
12/6/2018 11:15,,,,,,,,73.49,59.6,65,80,55,
12/6/2018 11:30,,,,,,,,73.94,63.13,65,80,55,
12/6/2018 11:45,,,,,,,,75.21,61.62,65,80,55,
12/6/2018 12:00,,,,,,,,74.14,61.81,65,80,55,
12/6/2018 12:15,,,,,,,,73.85,59.64,65,80,55,
12/6/2018 12:30,,,,,,,,73.14,61.81,65,80,55,
12/6/2018 12:45,,,,,,,,73.58,61.72,65,80,55,
12/6/2018 13:00,,,,,,,,73.08,59.79,65,80,55,
12/6/2018 13:15,,,,,,,,71.16,59.63,65,80,55,
12/6/2018 13:30,,,,,,,,70.46,61.29,65,80,55,
12/6/2018 13:45,,,,,,,,72.75,58.8,65,80,55,
12/6/2018 14:00,,,,,,,,77.23,51.39,65,80,55,
12/6/2018 14:15,,,,,,,,78.98,49.89,65,80,55,
12/6/2018 14:30,,,,,,,,77.27,47.72,65,80,55,
12/6/2018 14:45,,,,,,,,77.83,46.31,65,80,55,
12/6/2018 15:00,,,,,,,,76.66,45.09,65,80,55,
12/6/2018 15:15,,,,,,,,75.65,46.22,65,80,55,
12/6/2018 15:30,,,,,,,,73.36,55.99,65,80,55,
12/6/2018 15:45,,,,,,,,72.84,56.31,65,80,55,
12/6/2018 16:00,,,,,,,,67.16,63.02,65,80,55,
12/6/2018 16:15,,,,,,,,65.99,68.25,65,80,55,
12/6/2018 16:30,,,,,,,,68.5,68.32,65,80,55,
12/6/2018 16:45,,,,,,,,67.56,67.38,65,80,55,
12/6/2018 17:00,,,,,,,,65.85,70.32,65,80,55,
12/6/2018 17:15,,,,,,,,64.95,70.51,63.01,80,58.32,
12/6/2018 17:30,,,,,,,,66.49,69.92,62,80,60,
12/6/2018 17:45,,,,,,,,62.71,75.36,62,80,60,
12/6/2018 18:00,,,,,,,,63.93,71.17,62,80,60,
12/6/2018 18:15,,,,,,,,66.68,70.51,62,80,60,
12/6/2018 18:30,,,,,,,,63.4,75.96,62,80,60,
12/6/2018 18:45,,,,,,,,63.06,72.7,62,80,60,
12/6/2018 19:00,,,,,,,,65.14,69.13,62,80,60,
12/6/2018 19:15,,,,,,,,61.62,77.29,57.36,80,66.62,
12/6/2018 19:30,,,,,,,,59.97,80.41,55,80,70,
12/6/2018 19:45,,,,,,,,58.92,81.38,55,80,70,
12/6/2018 20:00,,,,,,,,58.15,82.12,55,80,70,
12/6/2018 20:15,,,,,,,,57.82,82.76,55,80,70,
12/6/2018 20:30,,,,,,,,57.59,83.08,55,80,70,
12/6/2018 20:45,,,,,,,,57.41,83.32,55,80,70,
12/6/2018 21:00,,,,,,,,57.85,80.17,55,80,70,
12/6/2018 21:15,,,,,,,,55.83,86.39,55,80,70,
12/6/2018 21:30,,,,,,,,57.19,80.7,55,80,70,
12/6/2018 21:45,,,,,,,,59.81,81.99,55,80,70,
12/6/2018 22:00,,,,,,,,56.18,82.63,55,80,70,
12/6/2018 22:15,,,,,,,,59.07,78.46,55,80,70,
12/6/2018 22:30,,,,,,,,56.07,86.22,55,80,70,
12/6/2018 22:45,,,,,,,,56.7,81.58,55,80,70,
12/6/2018 23:00,,,,,,,,59.83,79.15,55,80,70,
12/6/2018 23:15,,,,,,,,55.77,85.66,55,80,70,
12/6/2018 23:30,,,,,,,,56.35,82.43,55,80,70,
12/6/2018 23:45,,,,,,,,58.87,79.39,55,80,70,
12/7/2018 00:00,,,,,,,,56.29,87.05,55,80,70,
12/7/2018 00:15,,,,,,,,57.22,81.56,55,80,70,
12/7/2018 00:30,,,,,,,,58.27,86.35,55,80,70,
12/7/2018 00:45,,,,,,,,56.9,83.05,55,80,70,
12/7/2018 01:00,,,,,,,,56.14,88.03,55,80,70,
12/7/2018 01:15,,,,,,,,57.21,81.69,55,80,70,
12/7/2018 01:30,,,,,,,,56.91,87.7,55,80,70,
12/7/2018 01:45,,,,,,,,57.43,81.05,55,80,70,
12/7/2018 02:00,,,,,,,,56.49,87.14,55,80,70,
12/7/2018 02:15,,,,,,,,57.39,80.84,55,80,70,
12/7/2018 02:30,,,,,,,,55.57,87.7,55,80,70,
12/7/2018 02:45,,,,,,,,59.69,80.09,55,80,70,
12/7/2018 03:00,,,,,,,,56.32,85.66,55,80,70,
12/7/2018 03:15,,,,,,,,56.68,89.45,55,80,70,
12/7/2018 03:30,,,,,,,,58.1,80.99,55,80,70,
12/7/2018 03:45,,,,,,,,55.33,87.02,55,80,70,
12/7/2018 04:00,,,,,,,,58.02,79.35,55,80,70,
12/7/2018 04:15,,,,,,,,57.84,86,55,80,70,
12/7/2018 04:30,,,,,,,,55.74,83.74,55,80,70,
12/7/2018 04:45,,,,,,,,58,79.07,55,80,70,
12/7/2018 05:00,,,,,,,,58.19,85.67,55,80,70,
12/7/2018 05:15,,,,,,,,56.1,84.37,55,80,70,
12/7/2018 05:30,,,,,,,,58.36,79.31,55,80,70,
12/7/2018 05:45,,,,,,,,58.48,85.11,55,80,70,
12/7/2018 06:00,,,,,,,,55.94,83.41,55,80,70,
12/7/2018 06:15,,,,,,,,57.62,79,55,80,70,
12/7/2018 06:30,,,,,,,,60.02,78.89,55,80,70,
12/7/2018 06:45,,,,,,,,56.6,85.24,55,80,70,
12/7/2018 07:00,,,,,,,,55.34,83.08,55,80,70,
12/7/2018 07:15,,,,,,,,57.72,79.41,58,80,60,
12/7/2018 07:30,,,,,,,,59.46,80.39,58,80,60,
12/7/2018 07:45,,,,,,,,60.4,79.63,58,80,60,
12/7/2018 08:00,,,,,,,,61.86,77.12,58,80,60,
12/7/2018 08:15,,,,,,,,58.83,78.61,58,80,60,
12/7/2018 08:30,,,,,,,,59.97,78.4,58,80,60,
12/7/2018 08:45,,,,,,,,67.26,63.5,65,80,55,
12/7/2018 09:00,,,,,,,,66.04,69.7,65,80,55,
12/7/2018 09:15,,,,,,,,67.08,67.8,65,80,55,
12/7/2018 09:30,,,,,,,,67.32,65.92,65,80,55,
12/7/2018 09:45,,,,,,,,67.9,64.01,65,80,55,
12/7/2018 10:00,,,,,,,,69.93,62.37,65,80,55,
12/7/2018 10:15,,,,,,,,71.74,59.79,65,80,55,
12/7/2018 10:30,,,,,,,,71,54.98,65,80,55,
12/7/2018 10:45,,,,,,,,71.65,53.84,65,80,55,
12/7/2018 11:00,,,,,,,,72.01,50.42,65,80,55,
12/7/2018 11:15,,,,,,,,73.28,51.95,65,80,55,
12/7/2018 11:30,,,,,,,,74.83,51.05,65,80,55,
12/7/2018 11:45,,,,,,,,74.98,47.59,65,80,55,
12/7/2018 12:00,,,,,,,,76.2,46.85,65,80,55,
12/7/2018 12:15,,,,,,,,74.4,44.39,65,80,55,
12/7/2018 12:30,,,,,,,,74.47,44.98,65,80,55,
12/7/2018 12:45,,,,,,,,75.35,46.26,65,80,55,
12/7/2018 13:00,,,,,,,,75.16,46.63,65,80,55,
12/7/2018 13:15,,,,,,,,75.27,46.89,65,80,55,
12/7/2018 13:30,,,,,,,,75.03,46.27,65,80,55,
12/7/2018 13:45,,,,,,,,74.36,45.96,65,80,55,
12/7/2018 14:00,,,,,,,,75.44,45.91,65,80,55,
12/7/2018 14:15,,,,,,,,74.7,45.83,65,80,55,
12/7/2018 14:30,,,,,,,,74.61,45.22,65,80,55,
12/7/2018 14:45,,,,,,,,73.25,43.66,65,80,55,
12/7/2018 15:00,,,,,,,,73.43,44.54,65,80,55,
12/7/2018 15:15,,,,,,,,73.43,44.03,65,80,55,
12/7/2018 15:30,,,,,,,,72.51,45.75,65,80,55,
12/7/2018 15:45,,,,,,,,68.57,49.92,65,80,55,
12/7/2018 16:00,,,,,,,,68.96,53.17,65,80,55,
12/7/2018 16:15,,,,,,,,67.02,50.42,65,80,55,
12/7/2018 16:30,,,,,,,,64.68,53.76,65,80,55,
12/7/2018 16:45,,,,,,,,66.8,59.07,65,80,55,
12/7/2018 17:00,,,,,,,,69.02,55.07,65,80,55,
12/7/2018 17:15,,,,,,,,67.31,55.77,63.02,80,58.31,
12/7/2018 17:30,,,,,,,,62.61,64.09,62,80,60,
12/7/2018 17:45,,,,,,,,61.67,65.03,62,80,60,
12/7/2018 18:00,,,,,,,,62.79,66.46,62,80,60,
12/7/2018 18:15,,,,,,,,63.81,68.02,62,80,60,
12/7/2018 18:30,,,,,,,,65.88,64.43,62,80,60,
12/7/2018 18:45,,,,,,,,66.1,61.97,62,80,60,
12/7/2018 19:00,,,,,,,,64.67,61,62,80,60,
12/7/2018 19:15,,,,,,,,61.86,65.82,57.3,80,66.71,
12/7/2018 19:30,,,,,,,,56.94,75.13,55,80,70,
12/7/2018 19:45,,,,,,,,55.46,71.61,55,80,70,
12/7/2018 20:00,,,,,,,,54.69,70.18,55,80,70,
12/7/2018 20:15,,,,,,,,57.43,72.71,55,80,70,
12/7/2018 20:30,,,,,,,,59.13,69.72,55,80,70,
12/7/2018 20:45,,,,,,,,59.08,67.14,55,80,70,
12/7/2018 21:00,,,,,,,,57.1,69.64,55,80,70,
12/7/2018 21:15,,,,,,,,55.61,72.27,55,80,70,
12/7/2018 21:30,,,,,,,,54.77,76.21,55,80,70,
12/7/2018 21:45,,,,,,,,58.32,74.31,55,80,70,
12/7/2018 22:00,,,,,,,,59.03,69.8,55,80,70,
12/7/2018 22:15,,,,,,,,55.03,66.39,55,80,70,
12/7/2018 22:30,,,,,,,,53.56,71.11,55,80,70,
12/7/2018 22:45,,,,,,,,56.31,72.07,55,80,70,
12/7/2018 23:00,,,,,,,,58.75,67.12,55,80,70,
12/7/2018 23:15,,,,,,,,57.55,65.57,55,80,70,
12/7/2018 23:30,,,,,,,,55.03,69.72,55,80,70,
12/7/2018 23:45,,,,,,,,55.34,74.87,55,80,70,
12/8/2018 00:00,,,,,,,,58.45,68.95,55,80,70,
12/8/2018 00:15,,,,,,,,57.6,65.49,55,80,70,
12/8/2018 00:30,,,,,,,,53.89,68,55,80,70,
12/8/2018 00:45,,,,,,,,54.24,73.13,55,80,70,
12/8/2018 01:00,,,,,,,,57.63,70.96,55,80,70,
12/8/2018 01:15,,,,,,,,58.39,69.6,55,80,70,
12/8/2018 01:30,,,,,,,,57.87,70.55,55,80,70,
12/8/2018 01:45,,,,,,,,58.93,68.7,55,80,70,
12/8/2018 02:00,,,,,,,,58.6,67.77,55,80,70,
12/8/2018 02:15,,,,,,,,57.86,67.2,55,80,70,
12/8/2018 02:30,,,,,,,,54.61,69.2,55,80,70,
12/8/2018 02:45,,,,,,,,54.74,74.03,55,80,70,
12/8/2018 03:00,,,,,,,,58.14,71.04,55,80,70,
12/8/2018 03:15,,,,,,,,57.5,66.4,55,80,70,
12/8/2018 03:30,,,,,,,,54.07,68.74,55,80,70,
12/8/2018 03:45,,,,,,,,54.98,73.45,55,80,70,
12/8/2018 04:00,,,,,,,,58.39,68.33,55,80,70,
12/8/2018 04:15,,,,,,,,57.5,65.76,55,80,70,
12/8/2018 04:30,,,,,,,,54.92,68.24,55,80,70,
12/8/2018 04:45,,,,,,,,54,73.13,55,80,70,
12/8/2018 05:00,,,,,,,,56.62,74.29,55,80,70,
12/8/2018 05:15,,,,,,,,57.13,74.08,55,80,70,
12/8/2018 05:30,,,,,,,,54.95,76.45,55,80,70,
12/8/2018 05:45,,,,,,,,54.24,75.08,55,80,70,
12/8/2018 06:00,,,,,,,,53.66,74.03,55,80,70,
12/8/2018 06:15,,,,,,,,54.48,71.47,55,80,70,
12/8/2018 06:30,,,,,,,,54.61,70.37,55,80,70,
12/8/2018 06:45,,,,,,,,56.08,68.08,55,80,70,
12/8/2018 07:00,,,,,,,,56.2,67.81,55,80,70,
12/8/2018 07:15,,,,,,,,59.91,62.85,58,80,60,
12/8/2018 07:30,,,,,,,,61.13,64.12,58,80,60,
12/8/2018 07:45,,,,,,,,61.38,65.09,58,80,60,
12/8/2018 08:00,,,,,,,,61,64.84,58,80,60,
12/8/2018 08:15,,,,,,,,61.71,61.03,58,80,60,
12/8/2018 08:30,,,,,,,,62.21,61.78,58.07,80,59.95,
12/8/2018 08:45,,,,,,,,67.66,55.95,65,80,55,
12/8/2018 09:00,,,,,,,,65.42,59.54,65,80,55,
12/8/2018 09:15,,,,,,,,67.72,59.19,65,80,55,
12/8/2018 09:30,,,,,,,,69.27,60.3,65,80,55,
12/8/2018 09:45,,,,,,,,66.89,61.39,65,80,55,
12/8/2018 10:00,,,,,,,,66.74,60.97,65,80,55,
12/8/2018 10:15,,,,,,,,68.13,60.67,65,80,55,
12/8/2018 10:30,,,,,,,,69.22,59.22,65,80,55,
12/8/2018 10:45,,,,,,,,69.9,59.67,65,80,55,
12/8/2018 11:00,,,,,,,,70.26,59.05,65,80,55,
12/8/2018 11:15,,,,,,,,71.34,57.84,65,80,55,
12/8/2018 11:30,,,,,,,,72.44,57.64,65,80,55,
12/8/2018 11:45,,,,,,,,73.17,57.21,65,80,55,
12/8/2018 12:00,,,,,,,,73.88,56.35,65,80,55,
12/8/2018 12:15,,,,,,,,73.81,56.24,65,80,55,
12/8/2018 12:30,,,,,,,,73.39,55.18,65,80,55,
12/8/2018 12:45,,,,,,,,73.16,53.86,65,80,55,
12/8/2018 13:00,,,,,,,,72.31,53.75,65,80,55,
12/8/2018 13:15,,,,,,,,71.99,52.65,65,80,55,
12/8/2018 13:30,,,,,,,,72.11,51.96,65,80,55,
12/8/2018 13:45,,,,,,,,70.78,51.45,65,80,55,
12/8/2018 14:00,,,,,,,,71.52,49.37,65,80,55,
12/8/2018 14:15,,,,,,,,72.37,51.23,65,80,55,
12/8/2018 14:30,,,,,,,,71.84,49.89,65,80,55,
12/8/2018 14:45,,,,,,,,71.43,49.98,65,80,55,
12/8/2018 15:00,,,,,,,,71.61,50.56,65,80,55,
12/8/2018 15:15,,,,,,,,70.62,50.25,65,80,55,
12/8/2018 15:30,,,,,,,,71.16,50.43,65,80,55,
12/8/2018 15:45,,,,,,,,67.02,55.54,65,80,55,
12/8/2018 16:00,,,,,,,,69.45,53.21,65,80,55,
12/8/2018 16:15,,,,,,,,68.21,56,65,80,55,
12/8/2018 16:30,,,,,,,,64.66,55.61,65,80,55,
12/8/2018 16:45,,,,,,,,64.38,58.79,65,80,55,
12/8/2018 17:00,,,,,,,,67.59,59.44,65,80,55,
12/8/2018 17:15,,,,,,,,65.86,56.96,62.99,80,58.36,
12/8/2018 17:30,,,,,,,,62.38,62.82,62,80,60,
12/8/2018 17:45,,,,,,,,61.02,62.25,62,80,60,
12/8/2018 18:00,,,,,,,,61.01,61.98,62,80,60,
12/8/2018 18:15,,,,,,,,61.77,63.35,62,80,60,
12/8/2018 18:30,,,,,,,,61.63,64.89,62,80,60,
12/8/2018 18:45,,,,,,,,61.19,66.65,62,80,60,
12/8/2018 19:00,,,,,,,,63.17,67.37,62,80,60,
12/8/2018 19:15,,,,,,,,59.31,70.65,57.35,80,66.65,
12/8/2018 19:30,,,,,,,,58.19,75.27,55,80,70,
12/8/2018 19:45,,,,,,,,56.9,71.85,55,80,70,
12/8/2018 20:00,,,,,,,,59.51,72.13,55,80,70,
12/8/2018 20:15,,,,,,,,54.76,75.17,55,80,70,
12/8/2018 20:30,,,,,,,,54.99,75.73,55,80,70,
12/8/2018 20:45,,,,,,,,56.7,75.97,55,80,70,
12/8/2018 21:00,,,,,,,,58.29,73.91,55,80,70,
12/8/2018 21:15,,,,,,,,58.94,72.05,55,80,70,
12/8/2018 21:30,,,,,,,,58.76,70.01,55,80,70,
12/8/2018 21:45,,,,,,,,59.06,69.79,55,80,70,
12/8/2018 22:00,,,,,,,,57.81,69.41,55,80,70,
12/8/2018 22:15,,,,,,,,58.23,68.26,55,80,70,
12/8/2018 22:30,,,,,,,,58.4,68.12,55,80,70,
12/8/2018 22:45,,,,,,,,59.04,67.44,55,80,70,
12/8/2018 23:00,,,,,,,,59.54,68.06,55,80,70,
12/8/2018 23:15,,,,,,,,58.34,69.55,55,80,70,
12/8/2018 23:30,,,,,,,,59.39,68.32,55,80,70,
12/8/2018 23:45,,,,,,,,59.3,68.75,55,80,70,
12/9/2018 00:00,,,,,,,,58.95,68.58,55,80,70,
12/9/2018 00:15,,,,,,,,59.6,69.62,55,80,70,
12/9/2018 00:30,,,,,,,,58.22,72.22,55,80,70,
12/9/2018 00:45,,,,,,,,57.44,73.32,55,80,70,
12/9/2018 01:00,,,,,,,,57.22,73.45,55,80,70,
12/9/2018 01:15,,,,,,,,56.4,74.25,55,80,70,
12/9/2018 01:30,,,,,,,,54.34,75.32,55,80,70,
12/9/2018 01:45,,,,,,,,56.72,73.92,55,80,70,
12/9/2018 02:00,,,,,,,,58.64,70.19,55,80,70,
12/9/2018 02:15,,,,,,,,57.97,67.95,55,80,70,
12/9/2018 02:30,,,,,,,,56.77,68.06,55,80,70,
12/9/2018 02:45,,,,,,,,55.13,70.15,55,80,70,
12/9/2018 03:00,,,,,,,,53.95,74.13,55,80,70,
12/9/2018 03:15,,,,,,,,55.57,74.36,55,80,70,
12/9/2018 03:30,,,,,,,,57.81,72.4,55,80,70,
12/9/2018 03:45,,,,,,,,58.79,68.83,55,80,70,
12/9/2018 04:00,,,,,,,,57.41,68.41,55,80,70,
12/9/2018 04:15,,,,,,,,55.68,69.03,55,80,70,
12/9/2018 04:30,,,,,,,,54.51,71.24,55,80,70,
12/9/2018 04:45,,,,,,,,54.16,73.85,55,80,70,
12/9/2018 05:00,,,,,,,,56.33,74.16,55,80,70,
12/9/2018 05:15,,,,,,,,58.26,71.35,55,80,70,
12/9/2018 05:30,,,,,,,,58.69,68.87,55,80,70,
12/9/2018 05:45,,,,,,,,57.05,68.34,55,80,70,
12/9/2018 06:00,,,,,,,,55.35,70.02,55,80,70,
12/9/2018 06:15,,,,,,,,54.18,73.62,55,80,70,
12/9/2018 06:30,,,,,,,,56.48,74.58,55,80,70,
12/9/2018 06:45,,,,,,,,57.47,73.35,55,80,70,
12/9/2018 07:00,,,,,,,,58.24,72.33,55,80,70,
12/9/2018 07:15,,,,,,,,60.4,68.32,58,80,60,
12/9/2018 07:30,,,,,,,,61.01,66.23,58,80,60,
12/9/2018 07:45,,,,,,,,60.95,64.98,58,80,60,
12/9/2018 08:00,,,,,,,,59.8,65.77,58,80,60,
12/9/2018 08:15,,,,,,,,58.83,66.92,58,80,60,
12/9/2018 08:30,,,,,,,,59.52,66.57,58.06,80,59.96,
12/9/2018 08:45,,,,,,,,64.3,61.84,65,80,55,
12/9/2018 09:00,,,,,,,,65.54,64.56,65,80,55,
12/9/2018 09:15,,,,,,,,67.33,63.03,65,80,55,
12/9/2018 09:30,,,,,,,,66.99,63.82,65,80,55,
12/9/2018 09:45,,,,,,,,67.42,63.44,65,80,55,
12/9/2018 10:00,,,,,,,,69.09,62.19,65,80,55,
12/9/2018 10:15,,,,,,,,70.27,61.97,65,80,55,
12/9/2018 10:30,,,,,,,,71.84,59.97,65,80,55,
12/9/2018 10:45,,,,,,,,72.39,60.3,65,80,55,
12/9/2018 11:00,,,,,,,,73.84,58.87,65,80,55,
12/9/2018 11:15,,,,,,,,74.52,58.96,65,80,55,
12/9/2018 11:30,,,,,,,,75.83,58.07,65,80,55,
12/9/2018 11:45,,,,,,,,77.12,56.01,65,80,55,
12/9/2018 12:00,,,,,,,,76.97,56.24,65,80,55,
12/9/2018 12:15,,,,,,,,77.71,54.29,65,80,55,
12/9/2018 12:30,,,,,,,,77.41,55.75,65,80,55,
12/9/2018 12:45,,,,,,,,77.3,55.62,65,80,55,
12/9/2018 13:00,,,,,,,,77.53,54.71,65,80,55,
12/9/2018 13:15,,,,,,,,77.64,54.55,65,80,55,
12/9/2018 13:30,,,,,,,,77.43,54.25,65,80,55,
12/9/2018 13:45,,,,,,,,77.22,54.89,65,80,55,
12/9/2018 14:00,,,,,,,,77.6,53.19,65,80,55,
12/9/2018 14:15,,,,,,,,78.11,52.67,65,80,55,
12/9/2018 14:30,,,,,,,,76.61,54.64,65,80,55,
12/9/2018 14:45,,,,,,,,75.95,55.9,65,80,55,
12/9/2018 15:00,,,,,,,,77.41,54.52,65,80,55,
12/9/2018 15:15,,,,,,,,77.91,54.18,65,80,55,
12/9/2018 15:30,,,,,,,,77.61,53.88,65,80,55,
12/9/2018 15:45,,,,,,,,74.4,58.75,65,80,55,
12/9/2018 16:00,,,,,,,,69.58,65.52,65,80,55,
12/9/2018 16:15,,,,,,,,66.56,71.27,65,80,55,
12/9/2018 16:30,,,,,,,,65.84,71.77,65,80,55,
