Date/Time,Seed I/O 1 - Indoor RH (%),Seed I/O 1 - Indoor Temp (°F),Seed I/O 1 - GH #2 PAR (PAR),Seed I/O 1 - Heater 1,Seed I/O 1 - HAF Fans,Seed I/O 1 - Shutter,Seed I/O 1 - Roof Vent,Greenhouse #2 - Zone Temperature (°F),Greenhouse #2 - Zone Relative Humidity (%),Greenhouse #2 - Heating Setpoint (°F),Greenhouse #2 - Cooling Setpoint (°F),Greenhouse #2 - Rel Humidity Setpoint (%),
1/1/2019 20:00,86.23,57.78,180.35,0,59,0,0,57.79,86.23,55,80,70,
1/1/2019 20:15,85.89,56.66,174.38,0,60,0,0,56.67,85.89,55,80,70,
1/1/2019 20:30,79.41,59.31,173.51,0,59,0,0,59.32,79.41,55,80,70,
1/1/2019 20:45,76.98,59.25,175.47,0,59,0,0,59.26,76.98,55,80,70,
1/1/2019 21:00,78.8,58.23,181.2,0,60,0,0,58.24,78.8,55,80,70,
1/1/2019 21:15,78.54,56.59,176.65,0,60,0,0,56.6,78.54,55,80,70,
1/1/2019 21:30,79.46,57.73,176.21,0,60,0,0,57.74,79.46,55,80,70,
1/1/2019 21:45,75.67,57.98,180.82,0,60,0,0,57.99,75.67,55,80,70,
1/1/2019 22:00,77.97,55.89,168.43,11,59,0,0,55.9,77.97,55,80,70,
1/1/2019 22:15,76.31,56.81,0,0,59,0,0,56.81,76.31,55,80,70,
1/1/2019 22:30,76.14,58.74,0,0,59,0,0,58.75,76.14,55,80,70,
1/1/2019 22:45,84.34,58.32,0,0,60,0,0,58.33,84.34,55,80,70,
1/1/2019 23:00,84.68,54.9,0,59,59,0,0,54.91,84.68,55,80,70,
1/1/2019 23:15,80.68,55.84,0,9,59,0,0,55.85,80.68,55,80,70,
1/1/2019 23:30,78.1,56.49,0,0,59,0,0,56.5,78.09,55,80,70,
1/1/2019 23:45,77.29,57.56,0,0,60,0,0,57.57,77.28,55,80,70,
1/2/2019 00:00,75.93,59.64,0,0,59,0,0,59.65,75.93,55,80,70,
1/2/2019 00:15,82.18,57.04,0,8,60,0,0,57.05,82.18,55,80,70,
1/2/2019 00:30,85.59,55.39,0,59,59,0,0,55.4,85.59,55,80,70,
1/2/2019 00:45,83.82,55.64,0,20,60,0,0,55.65,83.82,55,80,70,
1/2/2019 01:00,80.46,56.48,0,0,59,0,0,56.49,80.47,55,80,70,
1/2/2019 01:15,75.43,58.12,0,0,60,0,0,58.13,75.43,55,80,70,
1/2/2019 01:30,79.22,58.81,0,0,59,0,0,58.82,79.22,55,80,70,
1/2/2019 01:45,78.49,58.15,0,0,60,0,0,58.16,78.49,55,80,70,
1/2/2019 02:00,79.16,57.17,0,8,60,0,0,57.18,79.16,55,80,70,
1/2/2019 02:15,81.64,55.73,0,60,60,0,0,55.74,81.64,55,80,70,
1/2/2019 02:30,82.01,54.35,0,60,60,0,0,54.36,82.01,55,80,70,
1/2/2019 02:45,78.38,56.46,0,0,59,0,0,56.47,78.38,55,80,70,
1/2/2019 03:00,76.12,58.59,0,0,59,0,0,58.6,76.13,55,80,70,
1/2/2019 03:15,77.22,58.86,0,0,59,0,0,58.87,77.23,55,80,70,
1/2/2019 03:30,80.4,58.81,0,0,60,0,0,58.82,80.4,55,80,70,
1/2/2019 03:45,84.86,55.87,0,58,58,0,0,55.88,84.86,55,80,70,
1/2/2019 04:00,83.27,55.52,0,25,60,0,0,55.53,83.27,55,80,70,
1/2/2019 04:15,80.42,57.28,0,0,58,0,0,57.29,80.43,55,80,70,
1/2/2019 04:30,80.2,59.09,0,0,60,0,0,59.1,80.2,55,80,70,
1/2/2019 04:45,84.52,56.85,0,11,60,0,0,56.87,84.52,55,80,70,
1/2/2019 05:00,83.7,55.2,0,48,59,0,0,55.2,83.7,55,80,70,
1/2/2019 05:15,78.1,56.28,0,0,59,0,0,56.29,78.1,55,80,70,
1/2/2019 05:30,76.46,59.63,0,0,57,0,0,59.64,76.46,55,80,70,
1/2/2019 05:45,85.24,56.67,0,26,58,0,0,56.68,85.23,55,80,70,
1/2/2019 06:00,84.83,54.8,0,60,60,0,0,54.81,84.83,55,80,70,
1/2/2019 06:15,80.5,57.97,181.05,0,60,0,0,57.98,80.5,55,80,70,
1/2/2019 06:30,84.93,55.58,169.8,60,60,0,0,55.59,84.93,55,80,70,
1/2/2019 06:45,78.7,59.95,175.6,0,59,0,0,59.96,78.7,55,80,70,
1/2/2019 07:00,85.38,56.74,181.7,0,58,0,0,56.75,85.38,55,80,70,
1/2/2019 07:15,86.2,55.48,176.39,46,60,0,0,55.49,86.2,55.03,80,69.9,
1/2/2019 07:30,79.74,59.45,166.3,0,60,0,0,59.46,79.74,58,80,60,
1/2/2019 07:45,75.59,62.63,175.46,0,60,0,0,62.64,75.59,58,80,60,
1/2/2019 08:00,83.64,58.37,176.59,60,60,0,0,58.38,83.64,58,80,60,
1/2/2019 08:15,79.62,59.18,177.54,0,60,0,0,59.19,79.62,58,80,60,
1/2/2019 08:30,75.43,62.24,182.91,0,56,0,0,62.25,75.43,58,80,60,
1/2/2019 08:45,79.57,60.16,202.39,0,55,0,0,60.18,79.57,58,80,60,
1/2/2019 09:00,79.62,60.64,219.6,0,60,0,0,60.65,79.62,58,80,60,
1/2/2019 09:15,72.88,68.37,228.45,0,60,0,0,68.39,72.88,65,80,55,
1/2/2019 09:30,72.75,66.05,331.16,55,57,0,0,66.06,72.75,65,80,55,
1/2/2019 09:45,73.61,67.7,369.72,0,0,0,0,67.71,73.61,65,80,55,
1/2/2019 10:00,70.89,67.89,385.43,0,60,0,0,67.9,70.9,65,80,55,
1/2/2019 10:15,70.47,69.05,414.55,0,60,0,0,69.06,70.47,65,80,55,
1/2/2019 10:30,70.72,70.95,448.3,0,60,0,0,70.96,70.73,65,80,55,
1/2/2019 10:45,72.39,72.07,468.24,0,56,0,0,72.08,72.39,65,80,55,
1/2/2019 11:00,68.56,74.08,482.38,0,59,0,0,74.09,68.56,65,80,55,
1/2/2019 11:15,68.62,74.53,476.15,0,56,0,0,74.54,68.62,65,80,55,
1/2/2019 11:30,67.59,73.98,503.63,0,60,0,0,73.99,67.59,65,80,55,
1/2/2019 11:45,67.72,75.25,493.74,0,60,0,0,75.26,67.72,65,80,55,
1/2/2019 12:00,66.76,75.47,526.01,0,58,0,0,75.47,66.76,65,80,55,
1/2/2019 12:15,63.39,78.05,558.84,0,60,0,0,78.06,63.4,65,80,55,
1/2/2019 12:30,64.33,77.14,585.18,0,60,0,0,77.15,64.33,65,80,55,
1/2/2019 12:45,63.69,76.77,583.54,0,60,0,0,76.77,63.69,65,80,55,
1/2/2019 13:00,64.83,76.04,518.61,0,58,0,0,76.05,64.83,65,80,55,
1/2/2019 13:15,64.87,76.38,508.61,0,57,0,0,76.39,64.88,65,80,55,
1/2/2019 13:30,63.57,76.27,492.69,0,57,0,0,76.28,63.57,65,80,55,
1/2/2019 13:45,64.67,76.85,493.66,0,55,0,0,76.86,64.67,65,80,55,
1/2/2019 14:00,62.5,77.36,500.44,0,60,0,0,77.37,62.5,65,80,55,
1/2/2019 14:15,62.55,77.39,490.33,0,60,0,0,77.4,62.55,65,80,55,
1/2/2019 14:30,60.93,77.57,346.48,0,54,0,0,77.58,60.93,65,80,55,
1/2/2019 14:45,64.58,74.91,458.69,0,60,0,0,74.92,64.58,65,80,55,
1/2/2019 15:00,60.1,78.01,515,0,58,0,0,78.02,60.1,65,80,55,
1/2/2019 15:15,59.81,78.8,484.78,0,60,0,0,78.81,59.81,65,80,55,
1/2/2019 15:30,59.96,78.4,463.3,0,60,0,0,78.41,59.96,65,80,55,
1/2/2019 15:45,64.11,74.76,303.93,0,60,0,0,74.77,64.11,65,80,55,
1/2/2019 16:00,70.22,69.54,248.44,0,57,0,0,69.55,70.22,65,80,55,
1/2/2019 16:15,76.3,66.25,226.51,52,60,0,0,66.26,76.3,65,80,55,
1/2/2019 16:30,70.27,68.57,217.47,0,60,0,0,68.58,70.27,65,80,55,
1/2/2019 16:45,75.25,66.36,208.92,56,58,0,0,66.37,75.25,65,80,55,
1/2/2019 17:00,70.48,66.49,202.68,0,58,0,0,66.5,70.48,65,80,55,
1/2/2019 17:15,68.61,69.25,184.5,0,56,0,0,69.26,68.62,65,80,55,
1/2/2019 17:30,76.28,63.48,177.82,58,59,0,0,63.49,76.29,61.98,80,60.03,
1/2/2019 17:45,74.53,63.23,174.73,0,56,0,0,63.24,74.53,62,80,60,
1/2/2019 18:00,71.05,66.94,172.21,0,60,0,0,66.95,71.05,62,80,60,
1/2/2019 18:15,76.4,62.16,169.98,59,59,0,0,62.17,76.4,62,80,60,
1/2/2019 18:30,72.35,64.06,178.48,0,57,0,0,64.07,72.35,62,80,60,
1/2/2019 18:45,71.31,66.7,178.65,0,57,0,0,66.71,71.31,62,80,60,
1/2/2019 19:00,76.76,63.04,187.01,55,57,0,0,63.05,76.76,62,80,60,
1/2/2019 19:15,73.13,63.07,178.93,0,59,0,0,63.08,73.14,62,80,60,
1/2/2019 19:30,80.49,59.54,177.86,0,59,0,0,59.58,80.4,55,80,70,
1/2/2019 19:45,84.26,56.87,181.25,0,59,0,0,56.87,84.26,55,80,70,
1/2/2019 20:00,85.38,55.86,179.7,60,60,0,0,55.87,85.45,55,80,70,
1/2/2019 20:15,84.89,56.06,182.98,0,60,0,0,56.06,84.89,55,80,70,
1/2/2019 20:30,81.88,57.66,173.14,0,60,0,0,57.67,81.89,55,80,70,
1/2/2019 20:45,80.39,58.15,176.81,0,60,0,0,58.16,80.39,55,80,70,
1/2/2019 21:00,82.04,58.02,177.57,0,60,0,0,58.03,82.05,55,80,70,
1/2/2019 21:15,87.27,56.05,177.42,0,56,0,0,56.06,87.27,55,80,70,
1/2/2019 21:30,84.06,59.46,183.16,0,60,0,0,59.47,84.06,55,80,70,
1/2/2019 21:45,83.89,57.25,0,0,57,0,0,57.26,83.89,55,80,70,
1/2/2019 22:00,90.41,56.68,0,42,60,0,0,56.69,90.41,55,80,70,
1/2/2019 22:15,82.64,58.38,0,0,58,0,0,58.39,82.64,55,80,70,
1/2/2019 22:30,89.1,55.38,0,57,57,0,0,55.39,89.1,55,80,70,
1/2/2019 22:45,81.77,58.32,0,0,60,0,0,58.33,81.77,55,80,70,
1/2/2019 23:00,89.61,55.28,0,58,59,0,0,55.29,89.61,55,80,70,
1/2/2019 23:15,81.87,58.65,0,0,55,0,0,58.66,81.87,55,80,70,
1/2/2019 23:30,89.24,55.32,0,60,60,0,0,55.33,89.24,55,80,70,
1/2/2019 23:45,82.16,59.42,0,0,59,0,0,59.43,82.16,55,80,70,
1/3/2019 00:00,89.1,55.41,0,60,60,0,0,55.42,89.1,55,80,70,
1/3/2019 00:15,81.79,59.88,0,0,57,0,0,59.89,81.79,55,80,70,
1/3/2019 00:30,88.33,55.62,0,29,60,0,0,55.63,88.33,55,80,70,
1/3/2019 00:45,82.41,60.03,0,0,60,0,0,60.04,82.41,55,80,70,
1/3/2019 01:00,87.91,56.23,0,0,60,0,0,56.24,87.91,55,80,70,
1/3/2019 01:15,85.1,60,0,0,60,0,0,60.01,85.1,55,80,70,
1/3/2019 01:30,86.98,56.69,0,0,60,0,0,56.7,86.98,55,80,70,
1/3/2019 01:45,88.2,59.12,0,0,60,0,0,59.13,88.2,55,80,70,
1/3/2019 02:00,85.26,57.3,0,0,60,0,0,57.32,85.26,55,80,70,
1/3/2019 02:15,91.28,55.6,0,59,59,0,0,55.61,91.28,55,80,70,
1/3/2019 02:30,84.01,58.15,0,0,60,0,0,58.16,84.01,55,80,70,
1/3/2019 02:45,89.98,55.63,0,57,57,0,0,55.64,89.98,55,80,70,
1/3/2019 03:00,82.9,60.71,0,0,58,0,0,60.72,82.9,55,80,70,
1/3/2019 03:15,86.86,57.23,0,0,59,0,0,57.24,86.86,55,80,70,
1/3/2019 03:30,93.08,55.74,0,57,57,0,0,55.75,93.09,55,80,70,
1/3/2019 03:45,85.45,60.38,0,0,60,0,0,60.39,85.45,55,80,70,
1/3/2019 04:00,86.85,57.14,0,0,60,0,0,57.14,86.85,55,80,70,
1/3/2019 04:15,92.42,55.99,0,56,57,0,0,56,92.42,55,80,70,
1/3/2019 04:30,85.56,57.51,0,0,60,0,0,57.52,85.56,55,80,70,
1/3/2019 04:45,91.02,56.82,0,21,56,0,0,56.83,91.02,55,80,70,
1/3/2019 05:00,84.51,57.22,0,0,53,0,0,57.23,84.51,55,80,70,
1/3/2019 05:15,88.19,58.86,0,0,58,0,0,58.87,88.19,55,80,70,
1/3/2019 05:30,86.2,56.74,0,0,59,0,0,56.75,86.2,55,80,70,
1/3/2019 05:45,90,58.2,0,0,60,0,0,58.21,90,55,80,70,
1/3/2019 06:00,85.85,57,0,0,55,0,0,57.01,85.85,55,80,70,
1/3/2019 06:15,87.42,57.11,196.67,0,57,0,0,57.12,87.42,55,80,70,
1/3/2019 06:30,90.48,55.98,187.62,1,55,0,0,55.99,90.48,55,80,70,
1/3/2019 06:45,91.6,56.92,185.89,33,60,0,0,56.94,91.6,55,80,70,
1/3/2019 07:00,90,56.28,182.72,0,58,0,0,56.29,90,55,80,70,
1/3/2019 07:15,88,58.08,183.89,0,60,0,0,58.09,88,55.03,80,69.92,
1/3/2019 07:30,87.17,59.39,183.85,60,60,0,0,59.4,87.17,58,80,60,
1/3/2019 07:45,80.3,62.06,185.24,0,60,0,0,62.07,80.3,58,80,60,
1/3/2019 08:00,83.77,59.57,184.54,0,56,0,0,59.58,83.77,58,80,60,
1/3/2019 08:15,86.8,58.81,185.64,57,57,0,0,58.82,86.8,58,80,60,
1/3/2019 08:30,79.32,63.01,193.85,0,60,0,0,63.02,79.32,58,80,60,
1/3/2019 08:45,82.08,60,198.05,0,60,0,0,60,82.08,58,80,60,
1/3/2019 09:00,85.32,58.93,204.15,27,59,0,0,58.94,85.32,58,80,60,
1/3/2019 09:15,72.6,65.37,211.94,23,59,0,0,65.38,72.6,65,80,55,
1/3/2019 09:30,73.26,66.69,213.19,0,59,0,0,66.7,73.26,65,80,55,
1/3/2019 09:45,72.7,67.39,211.06,0,59,0,0,67.4,72.7,65,80,55,
1/3/2019 10:00,72.67,68.59,249.74,0,60,0,0,68.6,72.67,65,80,55,
1/3/2019 10:15,78.83,68.02,254.53,0,59,0,0,68.03,78.83,65,80,55,
1/3/2019 10:30,77.75,66.81,282.06,0,59,0,0,66.82,77.75,65,80,55,
1/3/2019 10:45,78.81,67.36,394.13,0,59,0,0,67.37,78.82,65,80,55,
1/3/2019 11:00,76.53,70.03,499.59,0,60,0,0,70.04,76.53,65,80,55,
1/3/2019 11:15,69.92,75.55,523.35,0,59,0,0,75.56,69.92,65,80,55,
1/3/2019 11:30,68.39,76.91,536.79,0,60,0,0,76.92,68.39,65,80,55,
1/3/2019 11:45,67.35,77.89,500.34,0,60,0,0,77.9,67.35,65,80,55,
1/3/2019 12:00,65.75,78.47,573.11,0,59,0,0,78.49,65.75,65,80,55,
1/3/2019 12:15,62.56,80.68,528.57,0,60,0,0,80.69,62.56,65,80,55,
1/3/2019 12:30,63.93,80.04,647.31,0,60,0,0,80.05,63.94,65,80,55,
1/3/2019 12:45,61.57,81.32,582.95,0,59,0,0,81.33,61.57,65,80,55,
1/3/2019 13:00,60.38,78.28,524.11,0,60,0,0,78.29,60.38,65,80,55,
1/3/2019 13:15,61.18,78.87,524.45,0,59,0,0,78.88,61.18,65,80,55,
1/3/2019 13:30,60.3,77.97,560.9,0,60,0,0,77.98,60.3,65,80,55,
1/3/2019 13:45,59.03,79.15,584.44,0,60,0,0,79.16,59.03,65,80,55,
1/3/2019 14:00,61.45,77,513.24,0,60,0,0,77.01,61.45,65,80,55,
1/3/2019 14:15,73.42,67.91,421.84,0,60,0,0,67.92,73.42,65,80,55,
1/3/2019 14:30,65.53,73.47,477.88,0,60,0,0,73.48,65.53,65,80,55,
1/3/2019 14:45,63.29,73.49,403.36,0,60,0,0,73.5,63.29,65,80,55,
1/3/2019 15:00,64.27,73.95,465.22,0,60,0,0,73.97,64.27,65,80,55,
1/3/2019 15:15,61.97,74.49,441.94,0,60,0,0,74.5,61.97,65,80,55,
1/3/2019 15:30,62.09,74.46,429.37,0,59,0,0,74.47,62.09,65,80,55,
1/3/2019 15:45,62.77,75.07,418.21,0,60,0,0,75.08,62.77,65,80,55,
1/3/2019 16:00,63.57,73.14,380.52,0,59,0,0,73.15,63.57,65,80,55,
1/3/2019 16:15,69.3,69.78,244.73,0,60,0,0,69.79,69.29,65,80,55,
1/3/2019 16:30,76.45,66.27,231.82,0,60,0,0,66.28,76.45,65,80,55,
1/3/2019 16:45,69.47,69.6,209.74,0,60,0,0,69.61,69.47,65,80,55,
1/3/2019 17:00,70.71,66.9,203.82,7,59,0,0,66.91,70.71,65,80,55,
1/3/2019 17:15,73.92,65.49,189.49,49,59,0,0,65.5,73.92,65,80,55,
1/3/2019 17:30,76.99,64.61,174.69,0,60,0,0,64.63,76.99,62.29,80,59.51,
1/3/2019 17:45,75.2,66.47,179.81,0,59,0,0,66.48,75.2,62,80,60,
1/3/2019 18:00,78.25,63.84,175.16,0,60,0,0,63.85,78.25,62,80,60,
1/3/2019 18:15,78.34,65.75,183.12,0,60,0,0,65.76,78.34,62,80,60,
1/3/2019 18:30,76.75,62.58,178.27,39,59,0,0,62.59,76.76,62,80,60,
1/3/2019 18:45,73.34,65.99,173.59,0,58,0,0,66,73.34,62,80,60,
1/3/2019 19:00,80.39,62.22,175.86,60,60,0,0,62.23,80.39,62,80,60,
1/3/2019 19:15,76.89,64.82,180.58,0,59,0,0,64.82,76.89,62,80,60,
1/3/2019 19:30,81.7,62.78,185.21,0,60,0,0,62.79,81.7,55.7,80,69,
1/3/2019 19:45,86.55,60.42,179.53,0,59,0,0,60.43,86.55,55,80,70,
1/3/2019 20:00,87.94,58.98,176.27,0,60,0,0,58.99,87.94,55,80,70,
1/3/2019 20:15,88.93,58.46,180.36,0,59,0,0,58.47,88.94,55,80,70,
1/3/2019 20:30,88.75,57.48,168.82,0,60,0,0,57.49,88.75,55,80,70,
1/3/2019 20:45,89.21,56.74,173.58,0,60,0,0,56.75,89.21,55,80,70,
1/3/2019 21:00,89.59,56.67,180.94,0,60,0,0,56.68,89.6,55,80,70,
1/3/2019 21:15,90.22,56.18,184.44,0,59,0,0,56.19,90.22,55,80,70,
1/3/2019 21:30,91.13,56.4,174.8,0,60,0,0,56.41,91.13,55,80,70,
1/3/2019 21:45,90.38,56.23,179.6,0,60,0,0,56.25,90.38,55,80,70,
1/3/2019 22:00,91.17,56.64,171.5,0,59,0,0,56.65,91.17,55,80,70,
1/3/2019 22:15,93.17,56.67,0,35,59,0,0,56.68,93.17,55,80,70,
1/3/2019 22:30,86.64,58.62,0,0,59,0,0,58.63,86.64,55,80,70,
1/3/2019 22:45,90.66,55.97,0,0,60,0,0,55.98,90.66,55,80,70,
1/3/2019 23:00,84.39,59.55,0,0,59,0,0,59.56,84.39,55,80,70,
1/3/2019 23:15,88.94,55.72,0,28,59,0,0,55.73,88.94,55,80,70,
1/3/2019 23:30,84.53,59.52,0,0,60,0,0,59.53,84.53,55,80,70,
1/3/2019 23:45,89.49,55.75,0,25,60,0,0,55.77,89.5,55,80,70,
1/4/2019 00:00,84.45,59.15,0,0,60,0,0,59.16,84.45,55,80,70,
1/4/2019 00:15,90.25,55.68,0,45,59,0,0,55.69,90.25,55,80,70,
1/4/2019 00:30,85.01,59.15,0,0,59,0,0,59.16,85.01,55,80,70,
1/4/2019 00:45,90.65,56.08,0,0,59,0,0,56.09,90.65,55,80,70,
1/4/2019 01:00,87.24,59.65,0,0,59,0,0,59.66,87.24,55,80,70,
1/4/2019 01:15,89.49,57,0,0,59,0,0,57.01,89.5,55,80,70,
1/4/2019 01:30,94.05,55.65,0,59,59,0,0,55.66,94.05,55,80,70,
1/4/2019 01:45,88.12,59.58,0,0,59,0,0,59.59,88.12,55,80,70,
1/4/2019 02:00,89.46,57.4,0,0,59,0,0,57.42,89.46,55,80,70,
1/4/2019 02:15,93.34,55.75,0,55,60,0,0,55.76,93.34,55,80,70,
1/4/2019 02:30,87.6,59.86,0,0,59,0,0,59.87,87.6,55,80,70,
1/4/2019 02:45,90.45,57.11,0,0,59,0,0,57.12,90.45,55,80,70,
1/4/2019 03:00,94.05,55.79,0,42,59,0,0,55.8,94.05,55,80,70,
1/4/2019 03:15,88.49,60.01,0,0,59,0,0,60.02,88.49,55,80,70,
1/4/2019 03:30,88.15,58.43,0,0,60,0,0,58.44,88.15,55,80,70,
1/4/2019 03:45,92.51,56.64,0,0,59,0,0,56.65,92.51,55,80,70,
1/4/2019 04:00,94.21,55.95,0,5,59,0,0,55.96,94.21,55,80,70,
1/4/2019 04:15,92.17,58.84,0,0,59,0,0,58.85,92.16,55,80,70,
1/4/2019 04:30,88.4,58.66,0,0,59,0,0,58.67,88.4,55,80,70,
1/4/2019 04:45,91.75,56.96,0,0,59,0,0,56.97,91.75,55,80,70,
1/4/2019 05:00,94.17,55.91,0,15,60,0,0,55.92,94.17,55,80,70,
1/4/2019 05:15,86.9,59.67,0,0,60,0,0,59.68,86.9,55,80,70,
1/4/2019 05:30,91.24,56.64,0,0,59,0,0,56.65,91.24,55,80,70,
1/4/2019 05:45,95.16,55.65,0,59,59,0,0,55.66,95.16,55,80,70,
1/4/2019 06:00,88.77,59.67,0,0,60,0,0,59.68,88.77,55,80,70,
1/4/2019 06:15,92.93,56.89,179.61,0,59,0,0,56.9,92.93,55,80,70,
1/4/2019 06:30,92.36,56.1,179.76,0,59,0,0,56.11,92.36,55,80,70,
1/4/2019 06:45,92.81,56.38,172.34,0,59,0,0,56.39,92.81,55,80,70,
1/4/2019 07:00,93.67,56.58,179.86,0,58,0,0,56.59,93.67,55,80,70,
1/4/2019 07:15,93.2,56.49,176.78,0,59,0,0,56.5,93.2,55,80,70,
1/4/2019 07:30,82.99,62.91,177.24,0,60,0,0,62.92,82.99,58,80,60,
1/4/2019 07:45,84.66,62.24,179.19,0,60,0,0,62.25,84.66,58,80,60,
1/4/2019 08:00,85.65,61.65,177.51,0,60,0,0,61.66,85.65,58,80,60,
1/4/2019 08:15,83.59,62.3,188.2,0,59,0,0,62.31,83.59,58,80,60,
1/4/2019 08:30,91.14,59.12,196.14,0,60,0,0,59.13,91.14,58,80,60,
1/4/2019 08:45,89.37,58.95,218.25,49,59,0,0,58.96,89.37,58,80,60,
1/4/2019 09:00,86.85,60.08,236.89,0,60,0,0,60.09,86.86,58.06,80,59.96,
1/4/2019 09:15,75.24,66.36,327.58,0,59,0,0,66.37,75.24,65,80,55,
1/4/2019 09:30,76.18,67.38,351.06,0,59,0,0,67.39,76.18,65,80,55,
1/4/2019 09:45,74.28,69.42,382.47,0,60,0,0,69.43,74.28,65,80,55,
1/4/2019 10:00,71.19,71.16,399.03,0,59,0,0,71.17,71.19,65,80,55,
1/4/2019 10:15,69.81,73.42,423.14,0,59,0,0,73.43,69.81,65,80,55,
1/4/2019 10:30,67.3,74.49,462.32,0,60,0,0,74.5,67.3,65,80,55,
1/4/2019 10:45,65.33,76.13,493.39,0,60,0,0,76.14,65.33,65,80,55,
1/4/2019 11:00,63.92,77.35,493.19,0,60,0,0,77.36,63.92,65,80,55,
1/4/2019 11:15,63.37,79,488.35,0,59,0,0,79.01,63.37,65,80,55,
1/4/2019 11:30,60.8,79.04,530.28,0,60,0,0,79.05,60.8,65,80,55,
1/4/2019 11:45,58.93,80.53,552.16,0,59,0,0,80.54,58.93,65,80,55,
1/4/2019 12:00,58.31,78.55,574.07,0,60,0,0,78.57,58.31,65,80,55,
1/4/2019 12:15,55.96,81.03,500.78,0,59,0,0,81.04,55.96,65,80,55,
1/4/2019 12:30,58.91,78.33,475.03,0,60,0,0,78.34,58.91,65,80,55,
1/4/2019 12:45,61.55,76.57,465.7,0,59,0,0,76.59,61.55,65,80,55,
1/4/2019 13:00,61.95,77.67,524.63,0,60,0,0,77.68,61.95,65,80,55,
1/4/2019 13:15,59.46,79.1,511.63,0,60,0,0,79.11,59.46,65,80,55,
1/4/2019 13:30,59.63,78.34,477.31,0,59,0,0,78.35,59.63,65,80,55,
1/4/2019 13:45,61.65,78.9,523.75,0,60,0,0,78.91,61.65,65,80,55,
1/4/2019 14:00,60.81,79.17,486.12,0,60,0,0,79.18,60.81,65,80,55,
1/4/2019 14:15,55.61,76.92,485.13,0,59,0,0,76.93,55.61,65,80,55,
1/4/2019 14:30,59.39,79.14,480.88,0,59,0,0,79.16,59.39,65,80,55,
1/4/2019 14:45,60.66,78.84,430.79,0,60,0,0,78.85,60.66,65,80,55,
1/4/2019 15:00,63.27,78.65,437.65,0,59,0,0,78.66,63.27,65,80,55,
1/4/2019 15:15,63.92,76.74,365.45,0,60,0,0,76.75,63.93,65,80,55,
1/4/2019 15:30,66.53,74.74,337.22,0,60,0,0,74.75,66.53,65,80,55,
1/4/2019 15:45,68.79,73.98,349.57,0,60,0,0,73.99,68.79,65,80,55,
1/4/2019 16:00,69.73,72.86,297.44,0,59,0,0,72.87,69.73,65,80,55,
1/4/2019 16:15,74.84,70.71,265.73,0,59,0,0,70.72,74.84,65,80,55,
1/4/2019 16:30,78.58,68.35,227.63,0,59,0,0,68.36,78.58,65,80,55,
1/4/2019 16:45,79.83,66.52,213.07,0,59,0,0,66.53,79.83,65,80,55,
1/4/2019 17:00,77.34,67.71,204.65,0,59,0,0,67.72,77.34,65,80,55,
1/4/2019 17:15,79.99,66.22,186.57,0,60,0,0,66.23,79.99,65,80,55,
1/4/2019 17:30,82.67,64.97,180.82,0,59,0,0,64.98,82.67,62.6,80,58.99,
1/4/2019 17:45,85.52,62.88,179.33,60,60,0,0,62.89,85.52,62,80,60,
1/4/2019 18:00,84.43,62.91,171.16,26,59,0,0,62.92,84.42,62,80,60,
1/4/2019 18:15,85.25,63.79,183.05,29,58,0,0,63.8,85.25,62,80,60,
1/4/2019 18:30,85.2,62.82,180.46,59,59,0,0,62.83,85.2,62,80,60,
1/4/2019 18:45,85.81,63.92,180.89,22,60,0,0,63.93,85.81,62,80,60,
1/4/2019 19:00,80.9,66.67,181,0,60,0,0,66.68,80.9,62,80,60,
1/4/2019 19:15,79.32,66.68,183.34,0,60,0,0,66.69,79.32,62,80,60,
1/4/2019 19:30,83.86,62.9,179.15,0,60,0,0,62.92,83.86,56.4,80,68,
1/4/2019 19:45,87.87,61.37,172.5,0,57,0,0,61.38,87.87,55,80,70,
1/4/2019 20:00,88.76,60.32,177.33,0,58,0,0,60.33,88.76,55,80,70,
1/4/2019 20:15,88.97,59.97,187.53,0,60,0,0,59.98,88.97,55,80,70,
1/4/2019 20:30,89.45,59.48,177.27,0,60,0,0,59.49,89.45,55,80,70,
1/4/2019 20:45,89.72,59.28,175.42,0,56,0,0,59.29,89.72,55,80,70,
1/4/2019 21:00,90.53,58.87,176.61,0,60,0,0,58.87,90.53,55,80,70,
1/4/2019 21:15,90.49,58.9,180.85,0,59,0,0,58.91,90.49,55,80,70,
1/4/2019 21:30,90.28,58.43,174.55,0,59,0,0,58.44,90.28,55,80,70,
1/4/2019 21:45,95.55,55.99,0,17,58,0,0,56,95.55,55,80,70,
1/4/2019 22:00,95.24,55.83,0,57,57,0,0,55.84,95.24,55,80,70,
1/4/2019 22:15,91.12,59.47,0,0,58,0,0,59.48,91.12,55,80,70,
1/4/2019 22:30,87.71,59.33,0,0,57,0,0,59.34,87.71,55,80,70,
1/4/2019 22:45,88.78,58.74,0,0,59,0,0,58.75,88.79,55,80,70,
1/4/2019 23:00,88.33,58.92,0,0,60,0,0,58.93,88.33,55,80,70,
1/4/2019 23:15,89.52,57.86,0,0,59,0,0,57.87,89.52,55,80,70,
1/4/2019 23:30,92.21,56.85,0,0,59,0,0,56.86,92.21,55,80,70,
