Date/Time,Seed I/O 1 - Indoor RH 1 Z3 (%),Seed I/O 1 - Indoor Temp 1 Z3 (°F),Seed I/O 1 - GH #3 PAR (PAR),Seed I/O 1 - Unit Heater,Seed I/O 1 - HAF Fans,Seed I/O 1 - Shutters Open,Seed I/O 1 - Roof Vent,Greenhouse #3 - Zone Temperature (°F),Greenhouse #3 - Zone Relative Humidity (%),Greenhouse #3 - Heating Setpoint (°F),Greenhouse #3 - Cooling Setpoint (°F),Greenhouse #3 - Rel Humidity Setpoint (%),
1/9/2019 04:00,96.11,56.81,0,0,60,0,0,56.82,96.11,55,80,70,
1/9/2019 04:15,97.58,56.41,0,0,60,0,0,56.41,97.58,55,80,70,
1/9/2019 04:30,99.14,56,0,11,60,0,0,56,99.14,55,80,70,
1/9/2019 04:45,96.73,56.87,0,0,59,0,0,56.87,96.73,55,80,70,
1/9/2019 05:00,99.31,55.98,0,14,60,0,0,55.98,99.31,55,80,70,
1/9/2019 05:15,101.22,56.46,0,0,59,0,0,56.46,101.23,55,80,70,
1/9/2019 05:30,100.44,55.98,0,29,59,0,0,55.98,100.44,55,80,70,
1/9/2019 05:45,99.23,56.52,0,0,59,0,0,56.52,99.23,55,80,70,
1/9/2019 06:00,96.54,56.88,0,0,59,0,0,56.88,96.54,55,80,70,
1/9/2019 06:15,95.41,57.74,217.36,0,60,0,0,57.74,95.41,55,80,70,
1/9/2019 06:30,93.49,58.69,220.75,0,60,0,0,58.69,93.5,55,80,70,
1/9/2019 06:45,92.85,58.72,231.02,0,60,0,0,58.72,92.85,55,80,70,
1/9/2019 07:00,92.3,59.19,224.46,0,60,0,0,59.19,92.3,55,80,70,
1/9/2019 07:15,93.13,59.61,222.83,0,60,0,0,59.61,93.13,55,80,70,
1/9/2019 07:30,91.44,59.43,232.12,0,60,0,0,59.43,91.44,58,80,60,
1/9/2019 07:45,91.04,59.38,230.27,0,59,0,0,59.38,91.04,58,80,60,
1/9/2019 08:00,91.47,59.73,233.15,0,60,0,0,59.74,91.47,58,80,60,
1/9/2019 08:15,91.46,59.65,230.92,0,60,0,0,59.65,91.46,58,80,60,
1/9/2019 08:30,90.82,59.86,230.08,0,58,0,0,59.86,90.82,58,80,60,
1/9/2019 08:45,90.65,60.17,239.44,0,60,0,0,60.17,90.65,58,80,60,
1/9/2019 09:00,90.36,60.69,249.49,0,60,0,0,60.69,90.36,58,80,60,
1/9/2019 09:15,83.95,66.37,271.09,50,60,0,0,66.37,83.95,65,80,55,
1/9/2019 09:30,82.06,67.3,264.29,0,59,0,0,67.3,82.07,65,80,55,
1/9/2019 09:45,83.11,66.85,295.43,0,59,0,0,66.85,83.11,65,80,55,
1/9/2019 10:00,85.33,66.82,292.57,0,60,0,0,66.82,85.33,65,80,55,
1/9/2019 10:15,85.48,66.92,335.06,0,59,0,0,66.92,85.48,65,80,55,
1/9/2019 10:30,86.18,66.54,316.47,0,60,0,0,66.54,86.18,65,80,55,
1/9/2019 10:45,86.04,66.34,310.11,0,60,0,0,66.34,86.04,65,80,55,
1/9/2019 11:00,81.83,69.12,336.1,0,59,0,0,69.12,81.83,65,80,55,
1/9/2019 11:15,83.26,68.66,473.62,0,59,0,0,68.66,83.26,65,80,55,
1/9/2019 11:30,81.16,70.43,417.34,0,60,0,0,70.43,81.16,65,80,55,
1/9/2019 11:45,81.87,70.23,368.99,0,60,0,0,70.24,81.87,65,80,55,
1/9/2019 12:00,82.04,69.36,362.22,0,60,0,0,69.37,82.04,65,80,55,
1/9/2019 12:15,81.57,69.19,419.32,0,59,0,0,69.19,81.57,65,80,55,
1/9/2019 12:30,77.23,72,494.02,0,60,0,0,72,77.23,65,80,55,
1/9/2019 12:45,77.53,72.61,564.47,0,59,0,0,72.61,77.54,65,80,55,
1/9/2019 13:00,72.56,71.95,394.07,0,60,0,0,71.95,72.56,65,80,55,
1/9/2019 13:15,74.65,69.76,397.45,0,59,0,0,69.76,74.65,65,80,55,
1/9/2019 13:30,75.74,67.76,389.75,0,60,0,0,67.76,75.74,65,80,55,
1/9/2019 13:45,75.47,67.47,350.85,0,60,0,0,67.47,75.47,65,80,55,
1/9/2019 14:00,70.89,67.19,309.42,0,59,0,0,67.19,70.9,65,80,55,
1/9/2019 14:15,68.95,69.14,333.32,0,59,0,0,69.14,68.95,65,80,55,
1/9/2019 14:30,72.76,65.61,302.38,59,59,0,0,65.61,72.76,65,80,55,
1/9/2019 14:45,69.96,67.42,280.64,0,59,0,0,67.42,69.96,65,80,55,
1/9/2019 15:00,64.93,68.92,304.68,0,59,0,0,68.92,64.93,65,80,55,
1/9/2019 15:15,70.38,67.55,294.49,3,60,0,0,67.55,70.38,65,80,55,
1/9/2019 15:30,68.76,64.9,280.45,59,59,0,0,64.9,68.76,65,80,55,
1/9/2019 15:45,67.17,65.99,272.64,3,60,0,0,65.99,67.17,65,80,55,
1/9/2019 16:00,65.51,66.52,273.18,0,59,0,0,66.56,65.51,65,80,55,
1/9/2019 16:15,66.65,68.88,272.4,0,60,0,0,68.88,66.65,65,80,55,
1/9/2019 16:30,70.97,67.17,272.32,0,60,0,0,67.17,70.97,65,80,55,
1/9/2019 16:45,74.54,66.68,264.77,31,60,0,0,66.68,74.54,65,80,55,
1/9/2019 17:00,68.92,67.5,247.38,0,60,0,0,67.5,68.92,65,80,55,
1/9/2019 17:15,75.42,65.57,237.48,60,60,0,0,65.57,75.42,65,80,55,
1/9/2019 17:30,70.3,67.09,232.84,0,60,0,0,67.09,70.3,64.16,80,56.41,
1/9/2019 17:45,78.92,62.81,221.73,58,59,0,0,62.81,78.92,62,80,60,
1/9/2019 18:00,75.1,65.78,229.06,0,60,0,0,65.78,75.1,62,80,60,
1/9/2019 18:15,75.94,63.36,235.06,0,60,0,0,63.36,75.94,62,80,60,
1/9/2019 18:30,79.18,62.98,222.21,29,59,0,0,62.98,79.18,62,80,60,
1/9/2019 18:45,76.69,63.28,223.19,0,59,0,0,63.28,76.7,62,80,60,
1/9/2019 19:00,79.49,62.95,226.07,43,59,0,0,62.95,79.49,62,80,60,
1/9/2019 19:15,80.25,64.47,231.38,3,59,0,0,64.47,80.25,62,80,60,
1/9/2019 19:30,77.1,65.22,230.97,0,59,0,0,65.22,77.1,60.02,80,62.83,
1/9/2019 19:45,81.15,61.14,221.55,0,59,0,0,61.14,81.15,55,80,70,
1/9/2019 20:00,80.93,60.01,225.18,0,59,0,0,60.01,80.93,55,80,70,
1/9/2019 20:15,84.4,60.49,225.25,0,59,0,0,60.49,84.4,55,80,70,
1/9/2019 20:30,80.86,58.88,224.16,0,59,0,0,58.88,80.86,55,80,70,
1/9/2019 20:45,82.25,58.43,230.31,0,59,0,0,58.43,82.25,55,80,70,
1/9/2019 21:00,82.81,58.41,223.51,0,59,0,0,58.41,82.82,55,80,70,
1/9/2019 21:15,85.09,58.73,229.54,0,60,0,0,58.73,85.08,55,80,70,
1/9/2019 21:30,85.34,58.7,218.92,0,59,0,0,58.7,85.34,55,80,70,
1/9/2019 21:45,87.22,58.49,221.25,0,59,0,0,58.49,87.22,55,80,70,
1/9/2019 22:00,88.49,59.38,237.05,0,60,0,0,59.38,88.49,55,80,70,
1/9/2019 22:15,94.94,56.37,0,0,59,0,0,56.37,94.94,55,80,70,
1/9/2019 22:30,96.72,56.93,0,2,60,0,0,56.93,96.72,55,80,70,
1/9/2019 22:45,91.67,56.86,0,0,60,0,0,56.86,91.67,55,80,70,
1/9/2019 23:00,94.05,55.95,0,7,59,0,0,55.95,94.05,55,80,70,
1/9/2019 23:15,93.58,58.15,0,0,59,0,0,58.15,93.58,55,80,70,
1/9/2019 23:30,88.64,56.96,0,0,60,0,0,56.96,88.65,55,80,70,
1/9/2019 23:45,94.02,55.9,0,59,59,0,0,55.9,94.02,55,80,70,
1/10/2019 00:00,88.48,57.17,0,0,59,0,0,57.17,88.48,55,80,70,
1/10/2019 00:15,93.46,55.77,0,59,59,0,0,55.77,93.46,55,80,70,
1/10/2019 00:30,88.06,58.07,0,0,60,0,0,58.07,88.06,55,80,70,
1/10/2019 00:45,91.84,55.88,0,41,60,0,0,55.88,91.84,55,80,70,
1/10/2019 01:00,85.53,58.56,0,0,59,0,0,58.56,85.53,55,80,70,
1/10/2019 01:15,92.5,55.85,0,52,60,0,0,55.85,92.58,55,80,70,
1/10/2019 01:30,87.43,57.65,0,0,59,0,0,57.65,87.43,55,80,70,
1/10/2019 01:45,94.73,56.33,0,46,59,0,0,56.33,94.73,55,80,70,
1/10/2019 02:00,88.34,57.62,0,0,60,0,0,57.62,88.34,55,80,70,
1/10/2019 02:15,93.6,55.85,0,40,59,0,0,55.85,93.6,55,80,70,
1/10/2019 02:30,94.65,58.14,0,0,60,0,0,58.14,94.65,55,80,70,
1/10/2019 02:45,95.08,58.39,0,0,59,0,0,58.39,95.08,55,80,70,
1/10/2019 03:00,89.84,58.8,0,0,59,0,0,58.8,89.84,55,80,70,
1/10/2019 03:15,90.45,56.75,0,0,59,0,0,56.75,90.45,55,80,70,
1/10/2019 03:30,93.54,57.49,0,5,59,0,0,57.57,93.54,55,80,70,
1/10/2019 03:45,88.58,56.95,0,0,59,0,0,56.93,88.58,55,80,70,
1/10/2019 04:00,93.3,56.08,0,0,59,0,0,56.07,93.3,55,80,70,
1/10/2019 04:15,96.15,56.83,0,18,60,0,0,56.83,96.15,55,80,70,
1/10/2019 04:30,89.42,58.13,0,0,59,0,0,58.13,89.42,55,80,70,
1/10/2019 04:45,92.21,55.96,0,18,59,0,0,55.96,92.21,55,80,70,
1/10/2019 05:00,85.36,58.59,0,0,59,0,0,58.59,85.36,55,80,70,
1/10/2019 05:15,93.44,56,0,56,59,0,0,56,93.44,55,80,70,
1/10/2019 05:30,88.74,57.52,0,0,60,0,0,57.52,88.74,55,80,70,
1/10/2019 05:45,90.4,57.05,0,19,59,0,0,57.05,90.4,55,80,70,
1/10/2019 06:00,87.16,55.57,0,60,60,0,0,55.57,87.16,55,80,70,
1/10/2019 06:15,86.36,56.52,219.35,0,60,0,0,56.53,86.36,55,80,70,
1/10/2019 06:30,85.23,56.5,220.1,0,60,0,0,56.5,85.23,55,80,70,
1/10/2019 06:45,85.21,56.21,226.5,0,59,0,0,56.21,85.21,55,80,70,
1/10/2019 07:00,84.41,55.92,223.55,40,59,0,0,55.92,84.41,55,80,70,
1/10/2019 07:15,84.64,57.02,223.22,0,59,0,0,57.02,84.64,55.29,80,69.04,
1/10/2019 07:30,76.11,62.15,226.52,0,59,0,0,62.15,76.12,58,80,60,
1/10/2019 07:45,78.35,59.7,230.46,0,60,0,0,59.7,78.35,58,80,60,
1/10/2019 08:00,80.68,59,231.2,10,59,0,0,59,80.68,58,80,60,
1/10/2019 08:15,76.23,61.83,232.19,0,60,0,0,61.86,76.23,58,80,60,
1/10/2019 08:30,77.76,59.37,242.51,0,60,0,0,59.37,77.76,58,80,60,
1/10/2019 08:45,77.46,59.68,256.65,0,60,0,0,59.68,77.46,58,80,60,
1/10/2019 09:00,74.02,61.57,263.39,0,59,0,0,61.57,74.02,58.66,80,59.53,
1/10/2019 09:15,65.06,66.64,274.53,0,60,0,0,66.64,65.06,65,80,55,
1/10/2019 09:30,67.6,67.87,305.35,0,60,0,0,67.87,67.6,65,80,55,
1/10/2019 09:45,69.72,66.95,420.78,0,59,0,0,66.95,69.72,65,80,55,
1/10/2019 10:00,72.32,66.65,340.78,24,59,0,0,66.65,72.32,65,80,55,
1/10/2019 10:15,65.07,69.07,378.15,0,60,0,0,69.07,65.07,65,80,55,
1/10/2019 10:30,65.69,68.53,408.4,0,60,0,0,68.53,65.69,65,80,55,
1/10/2019 10:45,66.36,69.73,369.21,0,59,0,0,69.73,66.36,65,80,55,
1/10/2019 11:00,62.36,69.79,577.73,0,60,0,0,69.79,62.36,65,80,55,
1/10/2019 11:15,54.87,74.33,591.45,0,60,0,0,74.33,54.87,65,80,55,
1/10/2019 11:30,58.22,69.29,386.5,0,59,0,0,69.29,58.22,65,80,55,
1/10/2019 11:45,62.73,65.85,379.51,60,60,0,0,65.85,62.73,65,80,55,
1/10/2019 12:00,55.45,69.12,405.87,0,60,0,0,69.12,55.45,65,80,55,
1/10/2019 12:15,55.65,67.57,514.49,0,60,0,0,67.57,55.65,65,80,55,
1/10/2019 12:30,56.16,68.07,487.48,0,60,0,0,68.07,56.16,65,80,55,
1/10/2019 12:45,58.57,66.67,452.28,0,59,0,0,66.67,58.57,65,80,55,
1/10/2019 13:00,61.01,68.57,537.34,0,59,0,0,68.57,61.01,65,80,55,
1/10/2019 13:15,56.3,67.01,445.33,0,60,0,0,67.01,56.3,65,80,55,
1/10/2019 13:30,57.45,65.36,439.86,60,60,0,0,65.36,57.45,65,80,55,
1/10/2019 13:45,54.85,69.35,429.59,0,59,0,0,69.35,54.85,65,80,55,
1/10/2019 14:00,59.43,66.18,405.96,0,59,0,0,66.18,59.44,65,80,55,
1/10/2019 14:15,55.81,68.74,401.63,0,59,0,0,68.74,55.81,65,80,55,
1/10/2019 14:30,57.03,66.59,386.35,40,60,0,0,66.59,57.03,65,80,55,
1/10/2019 14:45,55.61,66.99,349.54,0,60,0,0,66.99,55.61,65,80,55,
1/10/2019 15:00,55.34,67.5,438.59,0,59,0,0,67.5,55.34,65,80,55,
1/10/2019 15:15,55.84,66.05,413.75,56,60,0,0,66.05,55.84,65,80,55,
1/10/2019 15:30,55.73,66.23,381.47,41,59,0,0,66.23,55.73,65,80,55,
1/10/2019 15:45,50.3,68.37,359.2,0,60,0,0,68.37,50.3,65,80,55,
1/10/2019 16:00,51.34,66.2,394.68,51,60,0,0,66.2,51.34,65,80,55,
1/10/2019 16:15,55.21,63.72,268.75,59,59,0,0,63.72,55.21,65,80,55,
1/10/2019 16:30,53.61,66.31,262.82,0,60,0,0,66.31,53.61,65,80,55,
1/10/2019 16:45,56.01,68.67,249.59,0,60,0,0,68.67,56.01,65,80,55,
1/10/2019 17:00,60.9,65.27,250.42,60,60,0,0,65.27,60.9,65,80,55,
1/10/2019 17:15,59.74,64.77,238.4,36,60,0,0,64.77,59.74,65,80,55,
1/10/2019 17:30,55.02,67.58,232.91,0,60,0,0,67.58,55.03,64.4,80,56,
1/10/2019 17:45,56.34,66.96,225.78,0,59,0,0,66.96,56.34,62,80,60,
1/10/2019 18:00,64.69,63.38,225.26,41,60,0,0,63.38,64.7,62,80,60,
1/10/2019 18:15,63.5,63.18,237.27,0,52,0,0,63.19,63.5,62,80,60,
1/10/2019 18:30,64.77,66.22,230.05,0,51,0,0,66.22,64.77,62,80,60,
1/10/2019 18:45,68.48,62.79,227.11,60,60,0,0,62.79,68.48,62,80,60,
1/10/2019 19:00,61.19,64.62,210.74,0,54,0,0,64.62,61.19,62,80,60,
1/10/2019 19:15,70.06,63.13,226.86,51,60,0,0,63.13,70.06,62,80,60,
1/10/2019 19:30,65.69,63.16,235.91,0,59,0,0,63.16,65.69,60.54,80,62.09,
1/10/2019 19:45,75.21,57.86,220.15,0,60,0,0,57.86,75.21,55,80,70,
1/10/2019 20:00,75.57,56.07,217.29,59,60,0,0,56.07,75.57,55,80,70,
1/10/2019 20:15,72.88,59.53,222.17,0,60,0,0,59.53,72.88,55,80,70,
1/10/2019 20:30,68.09,58.2,225.54,0,60,0,0,58.2,68.09,55,80,70,
1/10/2019 20:45,72.48,57.94,0,23,60,0,0,57.94,72.48,55,80,70,
1/10/2019 21:00,72.1,54.28,0,60,60,0,0,54.28,72.1,55,80,70,
1/10/2019 21:15,68.1,56.16,0,0,60,0,0,56.16,68.1,55,80,70,
1/10/2019 21:30,69.8,59.61,0,0,60,0,0,59.61,69.8,55,80,70,
1/10/2019 21:45,70.81,56.87,0,30,59,0,0,56.87,70.81,55,80,70,
1/10/2019 22:00,68.76,57.19,0,13,60,0,0,57.19,68.76,55,80,70,
1/10/2019 22:15,68.32,57.4,0,0,60,0,0,57.4,68.32,55,80,70,
1/10/2019 22:30,64,58.06,0,0,60,0,0,58.06,64,55,80,70,
1/10/2019 22:45,62.55,57.73,0,0,59,0,0,57.73,62.55,55,80,70,
1/10/2019 23:00,62.89,57.34,0,0,59,0,0,57.34,62.89,55,80,70,
1/10/2019 23:15,65.43,55.6,0,3,60,0,0,55.6,65.43,55,80,70,
1/10/2019 23:30,66.36,55.73,0,9,60,0,0,55.73,66.36,55,80,70,
1/10/2019 23:45,71.3,54.99,0,41,60,0,0,54.99,71.3,55,80,70,
1/11/2019 00:00,74.52,54.46,0,59,59,0,0,54.46,74.51,55,80,70,
1/11/2019 00:15,75.08,54.4,0,59,59,0,0,54.4,75.08,55,80,70,
1/11/2019 00:30,75.52,55.23,0,60,60,0,0,55.23,75.52,55,80,70,
1/11/2019 00:45,70.71,54.57,0,60,60,0,0,54.57,70.72,55,80,70,
1/11/2019 01:00,64.74,53.11,0,60,60,0,0,53.11,64.75,55,80,70,
1/11/2019 01:15,61.41,54.92,0,40,59,0,0,54.92,61.41,55,80,70,
1/11/2019 01:30,62.54,54.43,0,45,59,0,0,54.43,62.55,55,80,70,
1/11/2019 01:45,65.13,54.69,0,51,60,0,0,54.7,65.13,55,80,70,
1/11/2019 02:00,68.28,53.79,0,60,60,0,0,53.79,68.28,55,80,70,
1/11/2019 02:15,65.51,52.68,0,60,60,0,0,52.68,65.51,55,80,70,
1/11/2019 02:30,65.96,53.22,0,60,60,0,0,53.22,65.96,55,80,70,
1/11/2019 02:45,68.83,54,0,59,59,0,0,54.01,68.83,55,80,70,
1/11/2019 03:00,67.77,53.73,0,59,59,0,0,53.73,67.77,55,80,70,
1/11/2019 03:15,69.37,54.37,0,59,59,0,0,54.37,69.37,55,80,70,
1/11/2019 03:30,66.95,55.08,0,59,60,0,0,55.08,66.95,55,80,70,
1/11/2019 03:45,66.85,54.1,0,60,60,0,0,54.1,66.85,55,80,70,
1/11/2019 04:00,67.34,54.06,0,60,60,0,0,54.06,67.34,55,80,70,
1/11/2019 04:15,64.92,53.01,0,60,60,0,0,53.01,64.92,55,80,70,
1/11/2019 04:30,64.66,53.55,0,59,59,0,0,53.55,64.67,55,80,70,
1/11/2019 04:45,68.4,52.76,0,59,59,0,0,52.76,68.41,55,80,70,
1/11/2019 05:00,67.95,53.31,0,59,59,0,0,53.31,67.95,55,80,70,
1/11/2019 05:15,69.59,54,0,60,60,0,0,54,69.59,55,80,70,
1/11/2019 05:30,65.64,53.87,0,60,60,0,0,53.87,65.64,55,80,70,
1/11/2019 05:45,68.52,54.91,0,59,59,0,0,54.91,68.52,55,80,70,
1/11/2019 06:00,66.04,55.38,0,60,60,0,0,55.38,66.04,55,80,70,
1/11/2019 06:15,60.9,57.39,214.97,0,60,0,0,57.39,60.9,55,80,70,
1/11/2019 06:30,59.59,58.39,226.07,0,60,0,0,58.39,59.59,55,80,70,
1/11/2019 06:45,58.27,56.77,227.29,0,60,0,0,56.77,58.27,55,80,70,
1/11/2019 07:00,60.96,56.88,226.42,0,60,0,0,56.88,60.96,55,80,70,
1/11/2019 07:15,61.99,55.03,223.41,56,59,0,0,55.03,61.99,55.28,80,69.08,
1/11/2019 07:30,57.95,57.1,231.24,59,59,0,0,57.1,57.96,58,80,60,
1/11/2019 07:45,60.66,56.04,225.24,60,60,0,0,56.04,60.66,58,80,60,
1/11/2019 08:00,59.74,57,227.28,60,60,0,0,57.01,59.75,58,80,60,
1/11/2019 08:15,64.1,57.49,231.25,60,60,0,0,57.49,64.11,58,80,60,
1/11/2019 08:30,63.28,56.78,241.03,59,59,0,0,56.78,63.28,58,80,60,
1/11/2019 08:45,61.89,56.98,266.46,59,59,0,0,56.98,61.89,58,80,60,
1/11/2019 09:00,60.33,61.13,328.38,30,59,0,0,61.13,60.33,58.66,80,59.53,
1/11/2019 09:15,55.27,62.6,290.19,60,60,0,0,62.6,55.27,65,80,55,
1/11/2019 09:30,52.46,63.95,421.17,59,59,0,0,63.95,52.46,65,80,55,
1/11/2019 09:45,51.33,64.5,466.9,59,59,0,0,64.51,51.33,65,80,55,
1/11/2019 10:00,50.29,68.29,462.97,0,60,0,0,68.29,50.29,65,80,55,
1/11/2019 10:15,51.74,67.61,418.14,3,59,0,0,67.61,51.75,65,80,55,
1/11/2019 10:30,43.93,68.66,508.88,0,59,0,0,68.66,43.92,65,80,55,
1/11/2019 10:45,47.39,64.43,525.04,59,59,0,0,64.43,47.39,65,80,55,
1/11/2019 11:00,43.91,67.68,549.23,0,59,0,0,67.68,43.91,65,80,55,
1/11/2019 11:15,48.97,66.75,547.85,35,59,0,0,66.75,48.97,65,80,55,
1/11/2019 11:30,46.1,68.38,585.74,0,60,0,0,68.38,46.1,65,80,55,
1/11/2019 11:45,49.11,67.17,576.66,0,60,0,0,67.17,49.11,65,80,55,
1/11/2019 12:00,44.91,69.51,562.83,0,59,0,0,69.51,44.91,65,80,55,
1/11/2019 12:15,49.23,67.96,637.51,0,59,0,0,67.96,49.23,65,80,55,
1/11/2019 12:30,48.95,68.74,630.69,0,60,0,0,68.74,48.95,65,80,55,
1/11/2019 12:45,48.51,67.69,638.15,0,59,0,0,67.69,48.51,65,80,55,
1/11/2019 13:00,47.54,70.36,601.16,0,60,0,0,70.36,47.54,65,80,55,
1/11/2019 13:15,49.83,69.26,591.34,0,59,0,0,69.27,49.83,65,80,55,
1/11/2019 13:30,48.49,67.62,590.75,0,60,0,0,67.62,48.49,65,80,55,
1/11/2019 13:45,47.32,66.61,596.29,0,60,0,0,66.61,47.33,65,80,55,
1/11/2019 14:00,50.65,71.69,589.37,0,60,0,0,71.69,50.65,65,80,55,
1/11/2019 14:15,51.56,69.35,562.89,0,60,0,0,69.35,51.56,65,80,55,
1/11/2019 14:30,51.23,71.82,553.36,0,60,0,0,71.82,51.23,65,80,55,
1/11/2019 14:45,53.21,72.72,577.1,0,59,0,0,72.72,53.21,65,80,55,
1/11/2019 15:00,52.59,71.23,565.98,0,59,0,0,71.23,52.59,65,80,55,
1/11/2019 15:15,52.46,70.93,548.76,0,59,0,0,70.93,52.46,65,80,55,
1/11/2019 15:30,51.93,70.72,534.35,0,60,0,0,70.72,51.93,65,80,55,
1/11/2019 15:45,53.93,67.24,473.4,0,59,0,0,67.24,53.93,65,80,55,
1/11/2019 16:00,57.36,65.68,394.56,19,60,0,0,65.68,57.36,65,80,55,
1/11/2019 16:15,49.16,69.21,418.48,0,58,0,0,69.22,49.16,65,80,55,
1/11/2019 16:30,50.89,67.7,291.82,0,60,0,0,67.7,50.89,65,80,55,
1/11/2019 16:45,47.61,66.26,276.58,45,60,0,0,66.26,47.61,65,80,55,
1/11/2019 17:00,53.77,64.09,25.85,60,60,0,0,64.09,53.77,65,80,55,
1/11/2019 17:15,50.1,65.22,15.05,19,60,0,0,65.22,50.1,65,80,55,
1/11/2019 17:30,55.02,64.69,5.46,59,59,0,0,64.69,55.02,64.72,80,55.46,
1/11/2019 17:45,56.24,59.72,0.7,60,60,0,0,59.72,56.25,62,80,60,
1/11/2019 18:00,52.61,62.06,0,30,60,0,0,62.06,52.61,62,80,60,
1/11/2019 18:15,56.27,61.73,0,59,59,0,0,61.73,56.27,62,80,60,
1/11/2019 18:30,58.18,59.82,0,59,59,0,0,59.82,58.18,62,80,60,
1/11/2019 18:45,53.49,63.12,0,45,59,0,0,63.12,53.49,62,80,60,
1/11/2019 19:00,49.05,62.44,0,59,59,0,0,62.44,49.05,62,80,60,
1/11/2019 19:15,49.7,62.89,0,35,60,0,0,62.89,49.7,62,80,60,
1/11/2019 19:30,57.17,61.92,0,59,59,0,0,61.92,57.17,61.33,80,60.96,
1/11/2019 19:45,67.29,55.23,0,59,59,0,0,55.23,67.29,55,80,70,
1/11/2019 20:00,62.96,54.05,0,60,60,0,0,54.05,62.96,55,80,70,
1/11/2019 20:15,65.55,54.69,0,59,59,0,0,54.69,65.55,55,80,70,
1/11/2019 20:30,62.76,54.86,0,59,59,0,0,54.86,62.76,55,80,70,
1/11/2019 20:45,60.31,54.61,0,60,60,0,0,54.61,60.31,55,80,70,
1/11/2019 21:00,53.83,53.72,0,60,60,0,0,53.72,53.83,55,80,70,
1/11/2019 21:15,55.67,55.62,0,60,60,0,0,55.62,55.67,55,80,70,
1/11/2019 21:30,64.6,54.7,0,59,59,0,0,54.7,64.6,55,80,70,
1/11/2019 21:45,61.97,55.01,0,59,59,0,0,55.01,61.97,55,80,70,
1/11/2019 22:00,61.03,52.12,0,60,60,0,0,52.12,61.03,55,80,70,
1/11/2019 22:15,55.55,55.81,0,2,59,0,0,55.81,55.55,55,80,70,
1/11/2019 22:30,58.87,55.59,0,59,59,0,0,55.59,58.87,55,80,70,
1/11/2019 22:45,63.23,52.97,0,60,60,0,0,52.97,63.23,55,80,70,
1/11/2019 23:00,56.39,55.62,0,14,60,0,0,55.62,56.39,55,80,70,
1/11/2019 23:15,58.06,57.47,0,0,59,0,0,57.47,58.07,55,80,70,
1/11/2019 23:30,63.38,57.48,0,0,60,0,0,57.48,63.38,55,80,70,
1/11/2019 23:45,65.14,57.83,0,0,60,0,0,57.83,65.14,55,80,70,
1/12/2019 00:00,67.21,57.7,0,0,59,0,0,57.7,67.2,55,80,70,
1/12/2019 00:15,67.38,57.24,0,0,60,0,0,57.24,67.38,55,80,70,
1/12/2019 00:30,68.56,57.38,0,0,59,0,0,57.39,68.56,55,80,70,
1/12/2019 00:45,68.94,57.14,0,0,59,0,0,57.14,68.94,55,80,70,
1/12/2019 01:00,68.37,57.75,0,0,60,0,0,57.76,68.37,55,80,70,
1/12/2019 01:15,66.89,57.35,0,0,60,0,0,57.35,66.89,55,80,70,
1/12/2019 01:30,69.16,56.95,0,0,59,0,0,56.95,69.16,55,80,70,
1/12/2019 01:45,67.7,57.47,0,0,59,0,0,57.47,67.7,55,80,70,
1/12/2019 02:00,68.03,57.03,0,3,59,0,0,57.03,68.03,55,80,70,
1/12/2019 02:15,66.53,56.38,0,35,59,0,0,56.38,66.53,55,80,70,
1/12/2019 02:30,67.69,56.29,0,45,59,0,0,56.29,67.69,55,80,70,
1/12/2019 02:45,68.09,56.4,0,40,60,0,0,56.41,68.09,55,80,70,
1/12/2019 03:00,67.08,56.12,0,51,60,0,0,56.12,67.08,55,80,70,
1/12/2019 03:15,69.88,56.13,0,57,60,0,0,56.14,69.88,55,80,70,
1/12/2019 03:30,70.35,55.69,0,59,59,0,0,55.69,70.35,55,80,70,
1/12/2019 03:45,70.95,55.87,0,59,59,0,0,55.87,70.95,55,80,70,
1/12/2019 04:00,70.37,55.54,0,60,60,0,0,55.54,70.38,55,80,70,
1/12/2019 04:15,68.93,54.31,0,59,59,0,0,54.32,68.93,55,80,70,
1/12/2019 04:30,69.32,52.92,0,60,60,0,0,52.92,69.32,55,80,70,
1/12/2019 04:45,68.07,53.61,0,59,59,0,0,53.61,68.07,55,80,70,
1/12/2019 05:00,70.21,53.5,0,59,59,0,0,53.45,70.21,55,80,70,
1/12/2019 05:15,69.93,54.46,0,60,60,0,0,54.46,69.93,55,80,70,
1/12/2019 05:30,70.21,54.33,0,60,60,0,0,54.33,70.21,55,80,70,
1/12/2019 05:45,70.84,53.85,0,60,60,0,0,53.85,70.85,55,80,70,
1/12/2019 06:00,70.88,53.79,0,59,59,0,0,53.88,70.67,55,80,70,
1/12/2019 06:15,70.52,55.58,238.28,30,60,0,0,55.52,70.51,55,80,70,
1/12/2019 06:30,69.09,55.86,226.76,7,58,0,0,55.78,69.16,55,80,70,
1/12/2019 06:45,70.45,55.6,226.69,19,60,0,0,55.6,70.45,55,80,70,
1/12/2019 07:00,71.19,56.53,231.08,0,59,0,0,56.53,71.19,55,80,70,
1/12/2019 07:15,69.87,57.45,239.12,0,60,0,0,57.45,69.87,55.28,80,69.06,
1/12/2019 07:30,68.04,58.8,239.01,5,60,0,0,58.8,68.04,58,80,60,
